,fname,labels,mids,split
40517,347321,['Domestic sounds and home sounds'],/t/dd00071,train
40518,347322,['Domestic sounds and home sounds'],/t/dd00071,train
40519,371908,['Domestic sounds and home sounds'],/t/dd00071,train
40520,156883,['Domestic sounds and home sounds'],/t/dd00071,train
40521,156884,['Domestic sounds and home sounds'],/t/dd00071,train
40522,365784,['Domestic sounds and home sounds'],/t/dd00071,train
40523,353527,['Domestic sounds and home sounds'],/t/dd00071,train
40524,353528,['Domestic sounds and home sounds'],/t/dd00071,train
40525,353529,['Domestic sounds and home sounds'],/t/dd00071,train
40526,353530,['Domestic sounds and home sounds'],/t/dd00071,train
40527,201994,['Domestic sounds and home sounds'],/t/dd00071,train
40528,267530,['Domestic sounds and home sounds'],/t/dd00071,train
40529,11544,['Domestic sounds and home sounds'],/t/dd00071,train
40530,89384,['Domestic sounds and home sounds'],/t/dd00071,train
40531,347444,['Domestic sounds and home sounds'],/t/dd00071,train
40532,11572,['Domestic sounds and home sounds'],/t/dd00071,train
40533,25912,['Domestic sounds and home sounds'],/t/dd00071,train
40534,28012,['Domestic sounds and home sounds'],/t/dd00071,train
40535,28013,['Domestic sounds and home sounds'],/t/dd00071,train
40536,91516,['Domestic sounds and home sounds'],/t/dd00071,train
40537,91517,['Domestic sounds and home sounds'],/t/dd00071,train
40538,91520,['Domestic sounds and home sounds'],/t/dd00071,train
40539,198017,['Domestic sounds and home sounds'],/t/dd00071,train
40540,198018,['Domestic sounds and home sounds'],/t/dd00071,train
40541,234883,['Domestic sounds and home sounds'],/t/dd00071,train
40542,198019,['Domestic sounds and home sounds'],/t/dd00071,train
40543,198021,['Domestic sounds and home sounds'],/t/dd00071,train
40544,198022,['Domestic sounds and home sounds'],/t/dd00071,train
40545,198023,['Domestic sounds and home sounds'],/t/dd00071,train
40546,198024,['Domestic sounds and home sounds'],/t/dd00071,train
40547,91531,['Domestic sounds and home sounds'],/t/dd00071,train
40548,60813,['Domestic sounds and home sounds'],/t/dd00071,train
40549,331161,['Domestic sounds and home sounds'],/t/dd00071,train
40550,60828,['Domestic sounds and home sounds'],/t/dd00071,train
40551,126379,['Domestic sounds and home sounds'],/t/dd00071,train
40552,21939,['Domestic sounds and home sounds'],/t/dd00071,train
40553,21940,['Domestic sounds and home sounds'],/t/dd00071,train
40554,21941,['Domestic sounds and home sounds'],/t/dd00071,train
40555,21942,['Domestic sounds and home sounds'],/t/dd00071,train
40556,21943,['Domestic sounds and home sounds'],/t/dd00071,train
40557,126392,['Domestic sounds and home sounds'],/t/dd00071,train
40558,378308,['Domestic sounds and home sounds'],/t/dd00071,train
40559,150984,['Domestic sounds and home sounds'],/t/dd00071,train
40560,232915,['Domestic sounds and home sounds'],/t/dd00071,train
40561,87507,['Domestic sounds and home sounds'],/t/dd00071,train
40562,99797,['Domestic sounds and home sounds'],/t/dd00071,train
40563,251352,['Domestic sounds and home sounds'],/t/dd00071,train
40564,404969,['Domestic sounds and home sounds'],/t/dd00071,train
40565,144873,['Domestic sounds and home sounds'],/t/dd00071,train
40566,187883,['Domestic sounds and home sounds'],/t/dd00071,train
40567,347682,['Domestic sounds and home sounds'],/t/dd00071,train
40568,7727,['Domestic sounds and home sounds'],/t/dd00071,train
40569,433712,['Domestic sounds and home sounds'],/t/dd00071,train
40570,370233,['Domestic sounds and home sounds'],/t/dd00071,train
40571,333380,['Domestic sounds and home sounds'],/t/dd00071,train
40572,50763,['Domestic sounds and home sounds'],/t/dd00071,train
40573,50764,['Domestic sounds and home sounds'],/t/dd00071,train
40574,106072,['Domestic sounds and home sounds'],/t/dd00071,train
40575,106073,['Domestic sounds and home sounds'],/t/dd00071,train
40576,106075,['Domestic sounds and home sounds'],/t/dd00071,train
40577,167526,['Domestic sounds and home sounds'],/t/dd00071,train
40578,220774,['Domestic sounds and home sounds'],/t/dd00071,train
40579,325223,['Domestic sounds and home sounds'],/t/dd00071,train
40580,220777,['Domestic sounds and home sounds'],/t/dd00071,train
40581,220779,['Domestic sounds and home sounds'],/t/dd00071,train
40582,241265,['Domestic sounds and home sounds'],/t/dd00071,train
40583,325236,['Domestic sounds and home sounds'],/t/dd00071,train
40584,325237,['Domestic sounds and home sounds'],/t/dd00071,train
40585,220806,['Domestic sounds and home sounds'],/t/dd00071,train
40586,212615,['Domestic sounds and home sounds'],/t/dd00071,train
40587,329362,['Domestic sounds and home sounds'],/t/dd00071,train
40588,56979,['Domestic sounds and home sounds'],/t/dd00071,train
40589,46744,['Domestic sounds and home sounds'],/t/dd00071,train
40590,329369,['Domestic sounds and home sounds'],/t/dd00071,train
40591,46746,['Domestic sounds and home sounds'],/t/dd00071,train
40592,46747,['Domestic sounds and home sounds'],/t/dd00071,train
40593,46748,['Domestic sounds and home sounds'],/t/dd00071,train
40594,46749,['Domestic sounds and home sounds'],/t/dd00071,train
40595,46750,['Domestic sounds and home sounds'],/t/dd00071,train
40596,81574,['Domestic sounds and home sounds'],/t/dd00071,train
40597,245424,['Domestic sounds and home sounds'],/t/dd00071,train
40598,419505,['Domestic sounds and home sounds'],/t/dd00071,train
40599,245425,['Domestic sounds and home sounds'],/t/dd00071,train
40600,319154,['Domestic sounds and home sounds'],/t/dd00071,train
40601,382644,['Domestic sounds and home sounds'],/t/dd00071,train
40602,220851,['Domestic sounds and home sounds'],/t/dd00071,train
40603,272075,['Domestic sounds and home sounds'],/t/dd00071,train
40604,116434,['Domestic sounds and home sounds'],/t/dd00071,train
40605,378620,['Domestic sounds and home sounds'],/t/dd00071,train
40606,378629,['Domestic sounds and home sounds'],/t/dd00071,train
40607,208667,['Domestic sounds and home sounds'],/t/dd00071,train
40608,188192,['Domestic sounds and home sounds'],/t/dd00071,train
40609,325416,['Domestic sounds and home sounds'],/t/dd00071,train
40610,237359,['Domestic sounds and home sounds'],/t/dd00071,train
40611,327511,['Domestic sounds and home sounds'],/t/dd00071,train
40612,327515,['Domestic sounds and home sounds'],/t/dd00071,train
40613,63365,['Domestic sounds and home sounds'],/t/dd00071,train
40614,325539,['Domestic sounds and home sounds'],/t/dd00071,val
40615,366510,['Domestic sounds and home sounds'],/t/dd00071,train
40616,366511,['Domestic sounds and home sounds'],/t/dd00071,train
40617,87984,['Domestic sounds and home sounds'],/t/dd00071,train
40618,348081,['Domestic sounds and home sounds'],/t/dd00071,train
40619,366512,['Domestic sounds and home sounds'],/t/dd00071,train
40620,83901,['Domestic sounds and home sounds'],/t/dd00071,train
40621,59328,['Domestic sounds and home sounds'],/t/dd00071,train
40622,51143,['Domestic sounds and home sounds'],/t/dd00071,train
40623,202718,['Domestic sounds and home sounds'],/t/dd00071,train
40624,63466,['Domestic sounds and home sounds'],/t/dd00071,train
40625,420933,['Domestic sounds and home sounds'],/t/dd00071,train
40626,327382,['Domestic sounds and home sounds'],/t/dd00071,train
40627,327387,['Domestic sounds and home sounds'],/t/dd00071,train
40628,264875,['Domestic sounds and home sounds'],/t/dd00071,train
40629,347667,['Domestic sounds and home sounds'],/t/dd00071,train
40630,327116,['Domestic sounds and home sounds'],/t/dd00071,train
40631,103424,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40632,103425,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40633,117250,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",val
40634,103426,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40635,103427,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40636,360455,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40637,69641,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40638,233128,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40639,209419,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40640,77241,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",val
40641,103440,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40642,103441,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40643,103442,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40644,103443,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40645,233146,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40646,140827,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40647,171037,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",val
40648,140829,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40649,233174,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40650,149024,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",val
40651,170664,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",val
40652,46116,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",val
40653,85543,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40654,392235,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40655,392236,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40656,392237,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40657,269871,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40658,214065,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",val
40659,66259,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",val
40660,74302,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",val
40661,74830,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40662,365134,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40663,365137,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40664,365138,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40665,403026,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",val
40666,107092,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40667,32853,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40668,32854,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40669,365141,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40670,338001,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40671,197212,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",val
40672,35422,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40673,17505,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40674,360547,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40675,177253,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",val
40676,392307,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40677,103416,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40678,418427,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40679,418428,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40680,103417,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40681,53377,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40682,53378,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40683,63618,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40684,53382,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40685,233168,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40686,103419,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40687,233169,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40688,200333,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40689,103420,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40690,233170,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40691,103421,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40692,84697,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40693,233110,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40694,233111,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40695,4248,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40696,209048,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40697,233171,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40698,233114,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40699,165532,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40700,321693,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40701,321692,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40702,233115,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40703,321696,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40704,102561,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",val
40705,321699,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40706,321700,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40707,321697,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40708,28326,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",val
40709,18595,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40710,61605,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40711,321701,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40712,71335,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40713,33444,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40714,33445,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40715,33446,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40716,33448,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40717,233127,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40718,59569,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40719,233130,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40720,233133,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40721,233119,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40722,233137,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40723,196278,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",val
40724,184503,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",val
40725,233141,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
40726,233178,"['Livestock and farm animals and working animals', 'Animal']","/m/0ch8v,/m/0jbk",train
